"names","values"
"affair",0.430177849193569
"desperate",0.430102627171436
"tough",0.430102627171436
"scene",0.430102627171436
"nationality",0.430102627171436
"politician",0.430102627171436
"colleague",0.430102627171436
"confession",0.430102627171436
"kit",0.430102627171436
"danish",0.430102627171436
"daughter",0.430102627171436
"architecture",0.430102627171436
"capacity",0.430102627171436
"strategy",0.430102627171436
"climate",0.430102627171436
"minister",0.422634814109188
"remember",0.418756734550698
"statistic",0.418756734550698
"compel",0.418756734550698
"threaten",0.418756734550698
"shine",0.418756734550698
"collapse",0.418756734550698
"emerge",0.418756734550698
"violate",0.418756734550698
"hot",0.418756734550698
"lever",0.418756734550698
"engage",0.407279000413837
"term",0.407279000413837
"president",0.405933822301449
"main",0.398600819724379
"mark",0.392608570371522
"department",0.392608570371522
"friday",0.392608570371522
"young",0.389939874119591
"travel",0.382716424530372
"announce",0.379882741777692
"level",0.379277671949239
"rich",0.379277671949239
"nation",0.371746406977763
"room",0.370038496505003
"join",0.366494093585061
"succeed",0.361055707733613
"black",0.361055707733613
"crucial",0.361055707733613
"blog",0.361055707733613
"lay",0.361055707733613
"tourist",0.361055707733613
"grim",0.361055707733613
"monthly",0.361055707733613
"pack",0.361055707733613
"rapidly",0.361055707733613
"nightmare",0.361055707733613
"toilet",0.361055707733613
"provision",0.361055707733613
"advisory",0.361055707733613
"depend",0.361055707733613
"gas-rich",0.361055707733613
"boris",0.361055707733613
"specific",0.361055707733613
"commercial",0.361055707733613
"compliance",0.361055707733613
"request",0.354127832717495
"grind",0.345916389866034
"daily",0.345916389866034
"role",0.341448892577318
"challenge",0.341448892577318
"private",0.341448892577318
"part",0.335413378779776
"russia",0.334455849835649
"quickly",0.334455849835649
"relation",0.334375161415664
"lgbt",0.327030166808981
"lawyer",0.327030166808981
"status",0.327030166808981
"publication",0.327030166808981
"conclude",0.327030166808981
"card",0.327030166808981
"council",0.327030166808981
"contrast",0.327030166808981
"agreement",0.327030166808981
"operate",0.327030166808981
"unacceptable",0.327030166808981
"account",0.319698097446235
"fall",0.318937867210479
"pass",0.308603923913324
"learn",0.308603923913324
"guard",0.306914142915048
"praise",0.306165700138081
"uefa",0.306165700138081
"channel",0.306165700138081
"wednesday",0.306165700138081
"circumstance",0.306165700138081
"prison",0.306165700138081
"office",0.303038218495203
"chief",0.292720201570773
"hassan",0.292720201570773
"ticket",0.292720201570773
"final",0.289627463935176
"mile",0.28659365765634
"profit",0.28659365765634
"observer",0.28659365765634
"vehicle",0.28659365765634
"pull",0.28659365765634
"district",0.28659365765634
"generation",0.28659365765634
"gcc",0.28659365765634
"suppose",0.28659365765634
"gain",0.28659365765634
"caput",0.28659365765634
"security",0.280705865821801
"history",0.271635358396452
"attend",0.271635358396452
"happy",0.271635358396452
"professional",0.270663828821853
"contribute",0.270663828821853
"neighbour",0.270663828821853
"fit",0.270663828821853
"major",0.269579475716455
"stay",0.269177341309842
"cost",0.269177341309842
"late",0.264837719470961
"identity",0.26150932116434
"cash",0.26150932116434
"platform",0.26150932116434
"genuine",0.26150932116434
"mod",0.26150932116434
"additional",0.26150932116434
"damage",0.26150932116434
"12-hour",0.26150932116434
"dutch",0.26150932116434
"acknowledge",0.261456302047009
"ago",0.241184593556682
"responsible",0.237137546297163
"vote",0.237137546297163
"doubt",0.235227985132951
"finish",0.235227985132951
"voice",0.235227985132951
"prime",0.235227985132951
"policy",0.227226013346808
"shift",0.217691324418411
"link",0.217691324418411
"hospital",0.207730642985553
"express",0.207730642985553
"home",0.20340065122582
"display",0.199877766339341
"piece",0.199877766339341
"arrival",0.199877766339341
"surprise",0.199877766339341
"magar",0.196045957680326
"target",0.196045957680326
"headline",0.196045957680326
"meeting",0.196045957680326
"insurance",0.196045957680326
"empty",0.196045957680326
"apparent",0.196045957680326
"alternative",0.196045957680326
"location",0.196045957680326
"resolve",0.196045957680326
"cool",0.196045957680326
"tharu",0.196045957680326
"mayor",0.196045957680326
"increasingly",0.196045957680326
"hung",0.196045957680326
"senior",0.194171631679637
"reporter",0.189242341119098
"produce",0.189242341119098
"english",0.189242341119098
"november",0.188567629258614
"recommendation",0.184227066172753
"hadid",0.184227066172753
"european",0.181082994444296
"board",0.174060433288105
"reflect",0.174060433288105
"choose",0.174060433288105
"absolutely",0.174060433288105
"sustainable",0.174060433288105
"detain",0.1680015239981
"narrative",0.167016811174108
"owner",0.167016811174108
"liberal",0.167016811174108
"drop",0.167016811174108
"quarter",0.167016811174108
"truth",0.167016811174108
"associate",0.167016811174108
"root",0.167016811174108
"quality",0.167016811174108
"suicide",0.167016811174108
"conflict",0.167016811174108
"excite",0.167016811174108
"escape",0.167016811174108
"conclusion",0.167016811174108
"foot",0.167016811174108
"ambitious",0.167016811174108
"delivery",0.164394321705913
"care",0.157015431672335
"north",0.157015431672335
"trip",0.157015431672335
"real",0.154988619004143
"detail",0.154988619004143
"road",0.154988619004143
"power",0.153515011625132
"newspaper",0.151303844264476
"thawadi",0.151303844264476
"penalty",0.151303844264476
"avoid",0.151016353280284
"winter",0.151016353280284
"recognise",0.151016353280284
"repeatedly",0.146091349160997
"detention",0.146091349160997
"magazine",0.146091349160997
"quote",0.146091349160997
"zahir",0.146091349160997
"area",0.144329463306349
"win",0.142198487068526
"press",0.135446424072143
"fifa's",0.134272210794734
"cover",0.121570904302644
"social",0.121510671131546
"loan",0.120242628414417
"enjoy",0.120242628414417
"walk",0.120242628414417
"list",0.120242628414417
"federation",0.118289374600863
"resident",0.118289374600863
"resource",0.118289374600863
"aware",0.118289374600863
"reject",0.118289374600863
"development",0.115954983775737
"strong",0.114860801317263
"bribery",0.113410442165332
"fire",0.113410442165332
"decline",0.113410442165332
"york",0.113410442165332
"decide",0.113410442165332
"declare",0.113410442165332
"temperature",0.10362193142646
"message",0.10362193142646
"stop",0.10362193142646
"sleep",0.100607587490231
"tower",0.100607587490231
"opportunity",0.100339616794372
"woman",0.0997206913598347
"east",0.0970644324843306
"implement",0.0970644324843306
"shop",0.088395925151417
"touch",0.0869086736056488
"witness",0.0869086736056488
"professor",0.0869086736056488
"dismiss",0.0869086736056488
"blind",0.0869086736056488
"bayt",0.0869086736056488
"silence",0.0869086736056488
"track",0.0869086736056488
"movement",0.0869086736056488
"strict",0.0869086736056488
"headquarters",0.0869086736056488
"earth",0.0869086736056488
"congress",0.0869086736056488
"submit",0.0869086736056488
"trouble",0.0869086736056488
"model",0.0869086736056488
"rial",0.0841148865001742
"video",0.0841148865001742
"de",0.0755620541749522
"systemic",0.0755620541749522
"special",0.0755620541749522
"drag",0.0755620541749522
"entry",0.0755620541749522
"fly",0.0755620541749522
"hit",0.0755620541749522
"viewer",0.0755620541749522
"size",0.0755620541749522
"bay",0.0755620541749522
"cheap",0.0755620541749522
"beach",0.0755620541749522
"equally",0.0755620541749522
"nearby",0.0755620541749522
"perform",0.0755620541749522
"harsh",0.0755620541749522
"management",0.0755620541749522
"foreigner",0.0755620541749522
"exist",0.0726905662450008
"hear",0.0707670581759885
"proud",0.0670074680529069
"context",0.0670074680529069
"mall",0.0670074680529069
"party",0.0670074680529069
"simple",0.0670074680529069
"behaviour",0.0670074680529069
"boycott",0.0670074680529069
"platini",0.0670074680529069
"code",0.0670074680529069
"vision",0.0656721510458738
"zurich",0.0656721510458738
"receive",0.064773725142004
"discuss",0.0612327447161078
"kathmandu",0.0556735655118246
"regular",0.0556735655118246
"parliament",0.0556735655118246
"medical",0.0556735655118246
"website",0.0556735655118246
"chair",0.0556735655118246
"deal",0.0503473811550066
"popular",0.0492579549027141
"wrong",0.0492579549027141
"saturday",0.0492579549027141
"closely",0.0492579549027141
"contact",0.0483887511654757
"book",0.0483887511654757
"draw",0.0396490688726772
"celebrate",0.0353047254902776
"note",0.0353047254902776
"introduction|introduction",0.0353047254902776
"refer",0.0353047254902776
"choice",0.0353047254902776
"critical",0.0346732853504363
"guardian's",0.0346732853504363
"hand",0.0335279914725106
"understand",0.0329370784456842
"suggest",0.0279430864320602
"rule",0.0272695033345371
"period",0.026692800631281
"sun",0.0241586682095658
"effective",0.0241586682095658
"roll",0.0241586682095658
"guide",0.0241586682095658
"height",0.0241586682095658
"register",0.0241586682095658
"structure",0.0241586682095658
"fast",0.0241586682095658
"skyscraper",0.0241586682095658
"expense",0.0241586682095658
"speed",0.0241586682095658
"chain",0.0241586682095658
"publicly",0.0241586682095658
"ruggie",0.0241586682095658
"sunday",0.0208744985575322
"feature",0.0208744985575322
"develop",0.0208744985575322
"full",0.0204079562681727
"transport",0.0197849846153986
"admit",0.0197849846153986
"powerful",0.0197849846153986
"fill",0.0197849846153986
"invite",0.0197849846153986
"basis",0.0197849846153986
"fashion",0.0176327275694348
"operation",0.0176327275694348
"strip",0.0176327275694348
"slowly",0.0176327275694348
"chant",0.0176327275694348
"eventually",0.0176327275694348
"exchange",0.0176327275694348
"afraid",0.0176327275694348
"session",0.0176327275694348
"favour",0.0176327275694348
"eat",0.0176327275694348
"corporate",0.0176327275694348
"asset",0.0176327275694348
"ganesh",0.0176327275694348
"solution",0.0176327275694348
"round",0.0176327275694348
"judge",0.0176327275694348
"shock",0.017293047887506
"restriction",0.017293047887506
"ram",0.017293047887506
"line",0.016700482548913
"cox",0.016700482548913
"zone",0.0157174911291804
"current",0.0146569334610831
"khalifa",0.0135759836412035
"complete",0.013382631004788
"top",0.0129970370326191
"ahead",0.0125169045641087
"floor",0.0104202243383043
"relationship",0.0104202243383043
"field",0.0104202243383043
"door",0.0104202243383043
"ability",0.0104202243383043
"knowledge",0.0104202243383043
"zaha",0.0104202243383043
"jail",0.00677339459070936
"corniche",0.00677339459070936
"impose",0.00677339459070936
"extremely",0.00677339459070936
"billion",0.00677339459070936
"world's",0.00677339459070936
"focus",0.00540842377813533
"ministry",0.00540842377813533
"front",0.00461379322223365
"pr",0.00461379322223365
"conservative",0.00461379322223365
"seat",0.00461379322223365
"regime",0.00321571482345462
"early",0.00258183790720068
"incident",0.00225962101831101
"present",0.00165544077754021
"represent",0.00147073867265135
"venue",0.00110190940904431
"story",0.00109386979602277
"hospitality",0.000917781726457179
"crowd",0.000917781726457179
"analysis",0.000917781726457179
"homosexuality",0.000733844877686352
"duty",0.000733844877686352
"advance",0.000733844877686352
"liverpool",0.000733844877686352
"widely",0.000733844877686352
"event",0.000657354510622099
"date",0.000550098571693525
"regret",0.000550098571693525
"spark",0.000550098571693525
"threat",0.000550098571693525
"discover",0.000550098571693525
"reportedly",0.000550098571693525
"male",0.000550098571693525
"hoist",0.000550098571693525
"dispatch",0.000366542459232733
"extensive",0.000366542459232733
"obvious",0.000366542459232733
"adopt",0.000366542459232733
"autopsy",0.000366542459232733
"urgency",0.000366542459232733
"devastate",0.000366542459232733
"activist",0.000366542459232733
"oppose",0.000366542459232733
"amaze",0.000366542459232733
"weather",0.000366542459232733
"trust",0.000366542459232733
"china",0.000366542459232733
"michel",0.000366542459232733
"examine",0.000366542459232733
"migration",0.000366542459232733
"ambition",0.000366542459232733
"zwanziger",0.000366542459232733
"filler",0.000366542459232733
"key",0.00029039935907349
"evidence",7.35890935175121e-05
"write",6.6483742557466e-05
"school",NA
"screen",NA
"diplomatic",NA
"mexico",NA
"thani",NA
"soccer",NA
"page",NA
"energy",NA
"bill",NA
"military",NA
"ally",NA
"arm",NA
"border",NA
"career",NA
"britain",NA
"grand",NA
"bear",NA
"filipino",NA
"influential",NA
"captain",NA
"winner",NA
"ghana",NA
"pride",NA
"gaza",NA
"kind",NA
"diversity",NA
"famous",NA
"editor",NA
"outlet",NA
"morning",NA
"prominent",NA
"intention",NA
"sir",NA
"expectation",NA
"audience",NA
"wood",NA
"wahl",NA
"husband",NA
"white",NA
"bite",NA
"beckham",NA
"resort",NA
"twitter",NA
"echo",NA
"tweet",NA
"reply",NA
"goal",NA
"passion",NA
"america",NA
"champion",NA
"smile",NA
"belief",NA
"ali",NA
"alcohol",NA
"lift",NA
"double",NA
"haven",NA
"station",NA
"activity",NA
"performance",NA
"fake",NA
"200bn",NA
"doesn",NA
"muslim",NA
"incredibly",NA
"slightly",NA
"ecuador",NA
"technology",NA
"festival",NA
"brazil",NA
"slogan",NA
"son",NA
"interior",NA
"island",NA
"sky",NA
"quiet",NA
"sort",NA
"sovereign",NA
"royal",NA
"ethic",NA
"participation",NA
"israeli",NA
"israel",NA
"palestinian",NA
"purchase",NA
"poland",NA
"mohammed",NA
"squad",NA
"giant",NA
"parent",NA
"robert",NA
"spanish",NA
"al-marri",NA
"manchester",NA
"paris",NA
"pick",NA
"television",NA
"cast",NA
"sánchez",NA
"airway",NA
"season",NA
"pep",NA
"guardiola",NA
"state-owned",NA
"prefer",NA
"paul",NA
"carbon",NA
"boy",NA
"hub",NA
"museum",NA
"ground",NA
"trump",NA
"art",NA
"imagine",NA
"academy",NA
"throw",NA
"initially",NA
"arrangement",NA
"inspire",NA
"stake",NA
"hamas",NA
"sarkozy",NA
"appg",NA
"qia",NA
"deputy",NA
"zidane",NA
"plenty",NA
"dividend",NA
"civil",NA
"plant",NA
"progressive",NA
"mohamed",NA
"sheikha",NA
"tax",NA
"desalination",NA
"solar",NA
"trespass",NA
"samuel",NA
"ingels",NA
"pfeifer",NA
"vance",NA
"ruler",NA
"xavi",NA
"al-jazeera",NA
"pncc",NA
